id,addtime,brand,model1,discountprice,originalprice,vehicleage,kilometer,imgurl,xqurl,city,thumbsupnum,crazilynum,clicktime,clicknum,discussnum,storeupnum
7022,2026-03-11 06:59:47,本田 艾力绅 ,本田 艾力绅 2019款 2.0L 混动豪华版,14.02,14.02,2020年,15.67,"https://image-public.guazistatic.com/qnbdp7206x707b95c4b4454d1a877b6b225c5435c61772681730.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163642554291647.html,滨州,0,0,,0,0,0
7156,2026-03-11 06:59:47,丰田 威兰达 ,丰田 威兰达 2020款 双擎 2.5L E-CVT四驱豪华版,11.43,11.43,2020年,8.79,"https://image-public.guazistatic.com/qnbdp7964x645d5b8e742c406eb90de8c0742137851768531587.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c161881617843287.html,广州,0,0,,0,0,0
7167,2026-03-11 06:59:41,丰田 凯美瑞 ,丰田 凯美瑞 2021款 双擎 2.5HS 锋尚版,11.34,11.34,2021年,11.06,"https://image-public.guazistatic.com/qnbdp7206xf9a0dc7841504c28888d22a5086396211770026759.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162405901252091.html,广州,0,0,,0,0,0
7198,2026-03-11 06:54:07,比亚迪 宋PLUS新能源 ,比亚迪 宋PLUS新能源 2025款 DM-i 112KM 尊荣型,10.82,10.82,2025年,0.23,"https://image-public.guazistatic.com/qnbdp125x3f8a10451ffd405296ef700424d0d4c01768535345.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c161905793198918.html,潍坊,0,0,,0,0,0
7267,2026-03-11 06:59:52,大众 帕萨特新能源 ,大众 帕萨特新能源 2025款 430PHEV 混动商务版,13.19,13.19,2026年,0.0,"https://image-public.guazistatic.com/qnbdp7206xe02194c50174403f8a00e11bb06cd2841767936130.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c161626257301571.html,南京,0,0,,0,0,0
7272,2026-03-11 06:59:47,长安UNI-Z新能源 ,长安UNI-Z新能源 2025款 智慧新蓝鲸 125km 战舰+,11.07,11.07,2026年,0.0,"https://image-public.guazistatic.com/qnbdp7206x3c2d4444ddec4ff19f2b93a3170977c71768803359.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162025104973989.html,广州,0,0,,0,0,0
7308,2026-03-11 06:59:47,吉利汽车 星越L智擎 ,吉利汽车 星越L智擎 2024款 1.5T 天宫版,10.61,10.61,2023年,3.2,"https://image-public.guazistatic.com/qnbdp7206xf985917a0bfe40ea97c407379067154e1770550271.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162847531239822.html,广州,0,0,,0,0,0
7350,2026-03-11 06:59:47,奇瑞 瑞虎9 C-DM ,奇瑞 瑞虎9 C-DM 2025款 1.5T 106KM超享版 5座 三元锂,14.25,14.25,| 100公里,0.0,"https://image-public.guazistatic.com/qnbdp7206x8d7b1249fb284ee3a63be465536d03d51770536260.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162850265131636.html,,0,0,,0,0,0
7391,2026-03-11 06:59:52,哈弗猛龙新能源 ,哈弗猛龙新能源 2023款 Hi4 102 探索版,12.66,12.66,2024年,1.97,"https://image-public.guazistatic.com/qnbdp7206x6fad6a7b0b644c4296644e0fa57a398c1772323502.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163439274118831.html,广州,0,0,,0,0,0
7419,2026-03-11 06:59:52,本田CR-V ,本田CR-V 2019款 锐·混动 2.0L 两驱净驰版 国VI,10.95,10.95,2020年,8.64,"https://image-public.guazistatic.com/qnbdp7206xfa13b8a28a1343f08c4e68706eb6baf91768988609.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c161320797227420.html,广州,0,0,,0,0,0
7445,2026-03-11 06:59:52,雪佛兰 探界者Plus ,雪佛兰 探界者Plus 2024款 102km RS 至臻版,11.82,11.82,2026年,0.45,"https://image-public.guazistatic.com/qnbdp7206xd98e492cdd5247708f859433d46cd1ea1769317085.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162283073239517.html,上海,0,0,,0,0,0
7479,2026-03-11 06:59:47,本田 雅阁 ,本田 雅阁 2018款 锐·混动 2.0L 锐智版 国VI,11.71,11.71,2020年,3.32,"https://image-public.guazistatic.com/qnbdp7206x9509cf7b063c45259ac42dffa3ceccf01772447474.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163463293208621.html,潍坊,0,0,,0,0,0
7549,2026-03-11 06:59:52,哈弗枭龙MAX ,哈弗枭龙MAX 2023款 1.5L Hi4 105 四驱领航版,11.0,11.0,2025年,0.0,"https://image-public.guazistatic.com/qnbdp7206xebb266da0de74de69e05a7efbddf69f31771818316.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163134177275380.html,阳泉,0,0,,0,0,0
7862,2026-03-11 06:59:52,创维汽车 创维HT-i ,创维汽车 创维HT-i 2024款 1.5L PHEV 115KM 泰道版,10.23,10.23,2025年,0.0,"https://image-public.guazistatic.com/qnbdp7206x1e7dc16f9b42455b984bc7b030e8606c1769255253.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c161542530248452.html,广州,0,0,,0,0,0
7972,2026-03-11 06:54:07,比亚迪 海狮07 DM-i ,比亚迪 海狮07 DM-i 2025款 150 领航+版,14.25,14.25,2025年,0.38,"https://image-public.guazistatic.com/qnbdp7964xfd3aad67d67d41be88fad1ccdd67a6731764816590.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c160221144197712.html,广州,0,0,,0,0,0
7973,2026-03-11 06:54:07,大众 帕萨特新能源 ,大众 帕萨特新能源 2025款 430PHEV 混动商务版,13.15,13.15,2025年,0.0,"https://image-public.guazistatic.com/qnbdp7206x5f482d5baa95460bbcf00fbf0d5aa8611766566971.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c161031427297946.html,郑州,0,0,,0,0,0
8050,2026-03-11 06:54:07,比亚迪 宋PLUS新能源 ,比亚迪 宋PLUS新能源 2025款 DM-i 智驾版 160KM 旗舰型,12.09,12.09,2025年,0.35,"https://image-public.guazistatic.com/qnbdp7206x0f9e53fcdc6a4e8cbdbea6e731f8105d1770184904.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162175405717259.html,南通,0,0,,0,0,0
8096,2026-03-11 06:59:47,比亚迪 唐新能源 ,比亚迪 唐新能源 2023款 DM-i 冠军版 112KM 尊贵型,10.12,10.12,2023年,3.88,"https://image-public.guazistatic.com/qnbdp7206x3aba3cff8d7c496d860ba65003edd4c11772607806.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163577186144232.html,广州,0,0,,0,0,0
8158,2026-03-11 06:59:47,比亚迪 宋L DM-i ,比亚迪 宋L DM-i 2025款 智驾版 160km 卓越型,12.69,12.69,2025年,0.17,"https://image-public.guazistatic.com/qnbdp7206xf37cd9c7141e4d30b3d9c6fbeabcb4801772076903.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163231146172856.html,广州,0,0,,0,0,0
8204,2026-03-11 06:59:41,比亚迪 宋PLUS新能源 ,比亚迪 宋PLUS新能源 2025款 DM-i 智驾版 112KM 尊荣型,11.35,11.35,2025年,0.6,"https://image-public.guazistatic.com/qnbdp7964xbcece93f8c2944a59e9cdc43d3d3d7451765516866.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c160465133207443.html,保定,0,0,,0,0,0
8313,2026-03-11 06:59:41,领克07 ,领克07 2024款 EM-P 126长续航 Ultra,11.8,11.8,2024年,2.79,"https://image-public.guazistatic.com/qnbdp7206xa7acd79fcf934d18a31414c139fe1a731771922477.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163200873260321.html,广州,0,0,,0,0,0
8383,2026-03-11 06:59:41,宝马X1新能源 ,宝马X1新能源 2019款 xDrive25Le 里程升级版,10.81,10.81,2020年,4.61,"https://image-public.guazistatic.com/qnbdp7964xe0e66bbc44204873912a4c70b0cf2cda1768889992.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162070439231692.html,济宁,0,0,,0,0,0
8412,2026-03-11 06:54:07,奇瑞 风云T10 ,奇瑞 风云T10 2024款 210 奢享版,11.76,11.76,2024年,2.91,"https://image-public.guazistatic.com/qnbdp7964xfa420fca6c374021b8a3c374c64a5b631770266843.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162729543994821.html,郑州,0,0,,0,0,0
8491,2026-03-11 06:59:41,蔚来ES8 ,蔚来ES8 2018款 创始版,10.84,10.84,2019年,9.54,"https://image-public.guazistatic.com/qnbdp7964xb7d9820762414b8aba6e8b4487add9251772526531.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163306701832633.html,杭州,0,0,,0,0,0
8649,2026-03-11 06:59:52,蔚来ES8 ,蔚来ES8 2020款 415KM 七座版,11.43,11.43,2021年,5.52,"https://image-public.guazistatic.com/qnbdp125x99d68a22c29e4a0cb4f6c8e0ab3083781764672539.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c160196403311724.html,广州,0,0,,0,0,0
8674,2026-03-11 06:54:07,比亚迪 海豹 ,比亚迪 海豹 2025款 650智驾版,14.3,14.3,2025年,0.63,"https://image-public.guazistatic.com/qnbdp7206x98fb3e7d3a9b4e66b6af7d8bdfa0c8b81772182812.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163350258319237.html,晋城,0,0,,0,0,0
8676,2026-03-11 06:59:47,长安启源A07 ,长安启源A07 2024款 纯电 真香版 710 旗舰型,12.06,12.06,2026年,0.0,"https://image-public.guazistatic.com/qnbdp7206x0fc5e4134ee04ef4ba63f7828d63ed451769759603.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162488089255615.html,开封,0,0,,0,0,0
8684,2026-03-11 06:59:41,小鹏P7+ ,小鹏P7+ 2024款 长续航 Max,13.84,13.84,2025年,1.87,"https://image-public.guazistatic.com/qnbdp7206x419cc60df60d46ad8c8b956813f5d19a1769388255.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162221712241974.html,嘉兴,0,0,,0,0,0
8685,2026-03-11 06:59:41,特斯拉 Model Y ,特斯拉 Model Y 2021款 改款二 长续航全轮驱动版,13.17,13.17,2021年,15.69,"https://image-public.guazistatic.com/qnbdp7206xcdc4976581f645ac946dfbb99b3086971770103398.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162659808196721.html,日照,0,0,,0,0,0
8720,2026-03-11 06:59:47,宝马iX1 ,宝马iX1 2023款 xDrive30L X设计套装,13.46,13.46,2024年,1.42,"https://image-public.guazistatic.com/qnbdp7206x3a44139f0b7547bd8b4c60d89f0104e31770601370.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162854712302255.html,阜阳,0,0,,0,0,0
8809,2026-03-11 06:54:07,乐道L60 ,乐道L60 2024款 60kWh 四驱版,14.6,14.6,2024年,1.34,"https://image-public.guazistatic.com/qnbdp7206x1dd6809cb67c4695976a145377540bf31766971320.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c161142530698136.html,苏州,0,0,,0,0,0
8814,2026-03-11 06:54:07,比亚迪 元PLUS ,比亚迪 元PLUS 2025款 智驾版 510KM 超越型,10.13,10.13,2025年,0.0,"https://image-public.guazistatic.com/qnbdp7206xcaa8ef75a2de494294a0c67d3a12015d1768541130.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c161917499183765.html,上海,0,0,,0,0,0
8836,2026-03-11 06:59:52,特斯拉 Model 3 ,特斯拉 Model 3 2020款 标准续航后驱升级版,10.16,10.16,2020年,11.16,"https://image-public.guazistatic.com/qnbdp7206xf859744ab65540969ce6854cc6c671931769495600.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162372847334187.html,济宁,0,0,,0,0,0
8852,2026-03-11 06:54:07,乐道L60 ,乐道L60 2024款 60kWh 后驱版,11.07,11.07,2025年,3.9,"https://image-public.guazistatic.com/qnbdp7206xc43533f8e4ee47ddaec105f8504302041770523788.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162819199336659.html,苏州,0,0,,0,0,0
8910,2026-03-11 06:59:47,比亚迪 宋L EV ,比亚迪 宋L EV 2025款 智驾版 662km 激光雷达卓越型,14.57,14.57,2025年,0.74,"https://image-public.guazistatic.com/qnbdp7206x4e1432c96dca4ab5ab4bd6556fa911ae1772507670.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163541048115027.html,杭州,0,0,,0,0,0
9063,2026-03-11 06:54:07,特斯拉 Model Y ,特斯拉 Model Y 2021款 标准续航后驱版,13.23,13.23,2021年,13.46,"https://image-public.guazistatic.com/qnbdp7206x220ce6344a614c1482ca541b02666f351772677962.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163678653114480.html,温州,0,0,,0,0,0
9080,2026-03-11 06:59:41,特斯拉 Model 3 ,特斯拉 Model 3 2022款 后轮驱动版,14.44,14.44,2023年,5.83,"https://image-public.guazistatic.com/qnbdp7206x0d45049aa6194dfaad93e51f8b81833d1769318875.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162031282304662.html,成都,0,0,,0,0,0
9085,2026-03-11 06:54:07,特斯拉 Model 3 ,特斯拉 Model 3 2020款 标准续航后驱升级版,10.11,10.11,2020年,7.63,"https://image-public.guazistatic.com/qnbdp125x189f704a7e93434b88b91c5d963710021764668261.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c160018064947072.html,杭州,0,0,,0,0,0
9170,2026-03-11 06:59:41,雷克萨斯NX ,雷克萨斯NX 2020款 200 全驱 锋尚版 国VI,13.36,13.36,2020年,16.89,"https://image-public.guazistatic.com/qnbdp7964xe3f94995c6b248cba9bbc6d686d95f701770017161.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162607465241377.html,盐城,0,0,,0,0,0
9234,2026-03-11 06:54:07,大众 途岳 ,大众 途岳 2022款 280TSI 两驱豪华版,10.24,10.24,2022年,6.65,"https://image-public.guazistatic.com/qnbdp7206xcc30271620154388b54858c7e08d4dd11772629388.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163652640692123.html,广州,0,0,,0,0,0
9240,2026-03-11 06:59:52,奥迪Q3 ,奥迪Q3 2021款 35 TFSI 进取动感型,11.81,11.81,2021年,6.24,"https://image-public.guazistatic.com/qnbdp7206x55820e75e804402bb74c79d5f7fd39051768882475.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162016417151461.html,广州,0,0,,0,0,0
9322,2026-03-11 06:59:52,沃尔沃XC60 ,沃尔沃XC60 2021款 T5 四驱智逸豪华版,11.97,11.97,2021年,13.06,"https://image-public.guazistatic.com/qnbdp7206xa0dbd44d270f4dc2aeabe0f918c562051763172701.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c159460548226054.html,广州,0,0,,0,0,0
9340,2026-03-11 06:59:41,奥迪A3 ,奥迪A3 2022款 Sportback 35 TFSI 时尚运动型,11.81,11.81,2022年,5.27,"https://image-public.guazistatic.com/qnbdp7206x75841b4d4e924a1b8795d720082dbe111772155910.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163346741319727.html,合肥,0,0,,0,0,0
9376,2026-03-11 06:59:52,奥迪A3 ,奥迪A3 2022款 A3L Limousine 35 TFSI 进取运动型,10.42,10.42,2022年,5.59,"https://image-public.guazistatic.com/qnbdp7206x26a4e45bb94b42f2b89bed8bef02fd101768884636.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162070500495704.html,重庆,0,0,,0,0,0
9488,2026-03-11 06:59:41,丰田 凯美瑞 ,丰田 凯美瑞 2021款 双擎 2.5HGVP 领先版,10.98,10.98,2022年,6.64,"https://image-public.guazistatic.com/qnbdp7206xbc1df65c552041829a9ad4708164b8ce1772272848.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163410608158004.html,广州,0,0,,0,0,0
9498,2026-03-11 06:59:41,斯柯达 柯迪亚克 ,斯柯达 柯迪亚克 2022款 TSI330 7座两驱奢享版,11.62,11.62,2023年,4.66,"https://image-public.guazistatic.com/qnbdp7206xd70fec4d102b4e499573f11d42cf26bd1772607499.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163633064254494.html,上海,0,0,,0,0,0
9536,2026-03-11 06:59:41,马自达CX-5 ,马自达CX-5 2024款 2.0L 自动两驱智尚型,12.18,12.18,2024年,2.51,"https://image-public.guazistatic.com/qnbdp7206xdbeaa1c9db1949948f86d3b8bbf8979f1772250012.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163408426689892.html,常州,0,0,,0,0,0
9551,2026-03-11 06:54:07,大众 途昂 ,大众 途昂 2019款 380TSI 四驱豪华版 国V,12.45,12.45,2019年,11.75,"https://image-public.guazistatic.com/qnbdp7206x5fe11dbcec1c4aa7875eb0ea3e344b871767252597.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c161312592136090.html,广州,0,0,,0,0,0
9617,2026-03-11 06:54:07,大众 途岳 ,大众 途岳 2023款 300TSI 两驱皎月版,10.24,10.24,2023年,0.76,"https://image-public.guazistatic.com/qnbdp7206xbb245e03788641d0a033eafe984410cc1771741542.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163112021234365.html,武汉,0,0,,0,0,0
9638,2026-03-11 06:59:47,大众 探岳 ,大众 探岳 2021款 330TSI 两驱3周年限量版,10.37,10.37,2022年,5.59,"https://image-public.guazistatic.com/qnbdp7964xe336e451f9ed444f8cfb9250e5dea8c01764904314.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c160296931438104.html,广州,0,0,,0,0,0
9682,2026-03-11 06:59:41,别克GL8 ,别克GL8 2018款 ES 28T 尊享型 国VI,10.21,10.21,2019年,12.02,"https://image-public.guazistatic.com/qnbdp125x4391b3d4a46048eeb90cdcc80cfefc361762913756.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c159261624698706.html,苏州,0,0,,0,0,0
9729,2026-03-11 06:59:52,大众 辉昂 ,大众 辉昂 2019款 380TSI 两驱商务版 国VI,10.19,10.19,2019年,15.73,"https://image-public.guazistatic.com/qnbdp7206x95acb57ff9d94a23a3ce103fc2be9ec91770207955.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162696766271460.html,广州,0,0,,0,0,0
9752,2026-03-11 06:59:52,马自达CX-5 ,马自达CX-5 2024款 2.0L 自动两驱智尚Pro,11.32,11.32,2024年,2.99,"https://image-public.guazistatic.com/qnbdp7206x7cbe3747cb3348509f6cbe98421978251772427370.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163466876165363.html,台州,0,0,,0,0,0
9763,2026-03-11 06:54:07,广汽传祺 传祺M8 ,广汽传祺 传祺M8 2021款 领秀系列 390T 至尊版,11.34,11.34,2021年,9.11,"https://image-public.guazistatic.com/qnbdp125xea60759b15cc472d8ff90a9cfd1f17131765414943.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c160253645187557.html,德州,1,0,,3,1,1
9817,2026-03-11 06:59:41,大众 ,大众 2022款 凌渡L 280TSI DSG酷辣版,10.24,10.24,2023年,6.53,"https://image-public.guazistatic.com/qnbdp7206x4baff0d7512d4bdd9925ccd2121f1fa61768196642.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c161645545102732.html,广州,0,0,,0,0,0
9833,2026-03-11 06:59:47,奥迪A3 ,奥迪A3 2022款 A3L Limousine 35 TFSI 时尚运动型,13.57,13.57,2023年,5.24,"https://image-public.guazistatic.com/qnbdp7206x208c344f425947e28f4d8f10e4b2bf581769329008.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162287096130470.html,广州,0,0,,0,0,0
9868,2026-03-11 06:59:41,奥迪A3 ,奥迪A3 2021款 A3L Limousine 35 TFSI 时尚致雅型,10.18,10.18,2021年,7.38,"https://image-public.guazistatic.com/qnbdp7206xfcc75d177a194c6a91001d167d066e951766568939.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c161011780151152.html,武汉,0,0,,0,0,0
9888,2026-03-11 06:59:47,丰田 凯美瑞 ,丰田 凯美瑞 2021款 双擎 2.5HGVP 领先版,12.95,12.95,2022年,2.81,"https://image-public.guazistatic.com/qnbdp7206x6bdb5033ff7049fd9ec4db920e65ef3f1763191175.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c159535161196979.html,临沂,0,0,,0,0,0
9955,2026-03-11 06:59:41,丰田 威兰达 ,丰田 威兰达 2024款 2.0L CVT四驱豪华PLUS版,13.83,13.83,2025年,4.3,"https://image-public.guazistatic.com/qnbdp7964xb7a8848cd4804ad996bd797d1bbc38d91770615510.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c162869954869130.html,西安,0,0,,0,0,0
10046,2026-03-11 06:59:47,奥迪Q3 ,奥迪Q3 2022款 35 TFSI 进取动感型,15.22,15.22,2022年,1.87,"https://image-public.guazistatic.com/qnbdp7206x6a716ac7ad4645dda74f6efbcee96bb61772536358.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c163545105195993.html,广州,0,0,,0,0,0
10060,2026-03-11 06:59:41,MINI ,MINI 2023款 2.0T COOPER S 艺术家 五门版,17.14,17.14,2022年,2.57,"https://image-public.guazistatic.com/qnbdp7206x2546a74e1d0540e88457af0d16ae09331768098667.jpg?x-bce-process=image/quality,q_88/resize,m_fill,w_330,h_220",https://www.guazi.com/car-detail/c160573977255673.html,郑州,0,0,,0,0,0
